formula,target
K2AgSbCl6,1
Na2SnBAsO7,1
NaSr2ReO6,1
KNbS2,0
CsUCuSe3,0
Rb2Mo15S19,0
AgClO3,1
In5S5Cl,0
TmGe3,0
Eu(BiS2)2,0
La3AlCdS7,0
RbCeSe2O13,0
NiH12S2O9,0
Ho2Mn17C3,1
Li9(FeO4)2,1
Li2V3CoO8,1
MoO2,1
Pr2P2OsO,1
K2RbSb,1
CuH3NCl,0
SmSi3Rh,0
Sr(SnHg)2,0
La23Mg4Pt7,1
Co3Sn,1
OsC3IO3,0
Li7Mn2(CoO4)3,1
Li10Zn(PS4)4,1
Y(FeO2)2,1
AcYbCd2,1
Th3Pt,1
Ba2Ni3F10,0
Sr2SmCu2(BiO4)2,1
Co(MoS2)2,0
Te2Mo(WSe2)3,1
Sm9Al(SiS7)3,1
Cu(IN3)2,1
Ta4Te16PtI8,1
PH11(C2Cl)2,0
Pr2(N4O9)3,0
ErPd3,0
LiV2O5,1
YAlNi,1
Ce2ZnP2O,1
Hf2GaSb3,0
Ce2Cd(SeO)2,0
LaTi2TlO6,1
CdH16C4S4(N4Cl)2,0
SiO2,1
KRb3,1
LiCu5(PO4)2,1
Tl2Se3,0
Ce(SbSe2)2,1
KLaHfCrO6,1
NaY2Pb,1
Ba2ZrSnO6,1
Li3V4(PO4)6,1
NaSrTbVO6,1
Li9Mn2Co5O16,1
Li19(FeAs)20,1
Rb4Mg3H10,0
CrIr3,1
ZrFeF6,0
PtSe2,0
Lu2V2O7,0
Pr3Sn,0
LiFeSi3O8,1
SrCaAl4,1
Rb3AsCl6,1
Li3V2NiO6,1
Mn3Co3(SnO8)2,1
YClO,0
Sm2InAg,1
Th7Ru3,0
Li4MnCo2O7,1
Ba2Dy(CuO2)4,0
RhN,1
FeCuAs2PbO10,1
UB12,0
BaV2O7,0
KSn2I5,0
Li5V2Ni3O10,1
AlTe(WO4)2,1
LuMg149,1
NiH44C12(N5O8)2,0
LaMg6B,1
Li10Fe3Sb7O24,1
SmFeC6(N3O2)2,1
ErAlZn,0
LiFe8(OF)8,1
Y6Cr(SiS7)2,1
BiRu2(CO)6,0
Sm3S4,0
Be2ZnOs,1
SmNiSn,1
NdIr5,0
LiNiCSO7,1
Co2Sn,0
Mn2ZnO4,1
YbAgSe2,0
AgPHNO2,0
C2BrNO,1
Te4Mo(WSe)2,1
Sr2ZnWO6,0
V3(O2F)2,1
Rb2NaScI6,1
TiNiH,1
K9Ce(PS4)4,1
Li3CuPCO7,1
Nd5Bi3,0
YbPuO3,1
K4Sr(SiO3)3,0
Sr2Cu2TeO7,1
Na4Al3Si7(HO3)8,1
CsTaPS6,0
Li2MnF4,1
TiTlCuTe3,0
Sr(AlCl4)2,0
SbH7(Br2O)3,0
LiInPt2,1
ThZn2,0
Sr3Tb2(BO3)4,1
Ca5W3O14,1
Ca5Ho3Ti5Mn3O24,1
CrHg6As4Br7,0
LiVF6,1
Fe3C8(Br2N)8,0
Mo8O23,1
LiCu2P3H8O13,1
InFeRh2,1
HgAsC4Se3N,0
TeMo,1
DyMgTl,1
Li4MnCr5O12,1
Nd2InNi2,0
SrLaCoO4,1
Sm2Fe17C2,1
Li2ScPCO7,1
Fe6Bi(P3O13)2,1
Li2MgSi,0
Na13Zr7Si5P7O48,1
LiLu(SO4)2,1
NaHf2(PO4)3,1
PrBRh3,0
Cs4Zr3Mn(PO4)6,1
Sn2N2O,1
Cs3LiF4,1
KNd2CuS4,0
Li2Co2SnO6,1
Mg3Si4,1
ZrH3,1
CsRb2TlBr6,1
Sr3NiN3,1
Cs3Sb2Cl9,0
NpGaRh2,1
ScHg,0
Ca(ZnGe)2,0
Cs2NaPrI6,1
Sr(AsO3)2,0
Na2Ti9O19,1
RbMg30BiO32,1
KPm3,1
Hf3Th,1
Mn3VO8,1
CsMg30FeO32,1
ThN4O17,1
Mg(BiO3)2,0
MgCr8Fe3O16,1
CaAsH5O6,0
MnH12C2NCl3O2,0
LiCoCuO4,1
ErCl3,1
NaCaCeFeO6,1
Na3MgP2HO8,0
Mg(SnO2)4,1
Li6Zn3(PS4)4,1
Ce2(ReB2)3,0
Sr2Mg(BO3)2,0
CaCd2,0
LiTiO2,1
KAlSiO4,0
K3SO4F,1
Th7Ni3,0
Li5Co4NiO10,1
AlFe2W,1
Ge2TeN2,1
Ba2PrHfO6,1
Nb4Cr,1
LaBi2Au,0
LiFeSiO4,1
SrHClO,0
CsAuS,0
Li9Mn2Co5O16,1
Sr3Ca5Mn8O23,1
CsHPt2(SO4)4,0
Sm3YS4,1
Li(SiO2)6,1
Li3C,1
CuH18C4N10(ClO)2,0
V3CoO8,1
ZrCoP,0
MnZnSiO5,1
Te(I3N)2,0
Mg(FeO2)2,1
Np(IO3)4,0
TlPHO3,0
LiFe(PO3)5,1
Na2AgAsF6,1
Y2MgS4,1
Zn3Cu,1
Ba4Re2NiO12,1
Li7Mn2(CoO4)3,1
In(C2N3)3,1
CuSe,0
LiNbTe2WO12,1
Mn5(TeO6)3,1
Cu2H2CO5,0
AlGaP2,1
NaN3,0
Pd(PbBr3)2,0
Ba14Na8CaN6,1
Ba3AlF9,0
Yb6Fe2S11,1
LiFeBO3,1
SnRh3,1
Sr2Ti6N2O11,1
AgClO2,1
Na3CuO2,1
Ca(BiO2)2,1
LiCo3CuO8,1
CaZn,1
CsTh2(PO4)3,0
AlTeH6C2Cl3,0
Pt(NCl3)2,0
Mg14SnBi,1
CeAl2Cu3,1
ZnGaPS,1
RbMnPO4,0
Na(CoO2)3,1
Mo9Se11,0
Tm10Ti6O27,1
Lu3Pd4,0
CaMg5,1
NaSrAlF6,0
BeRu3,1
Te2Mo2W(SeS)2,1
LaCl3,0
Pu4Ni,1
MgW3,1
Pr2SnS5,0
KLaCuWO6,1
HfB4Ir3,0
CaTiMn(PO4)3,1
La2Co3,0
K4Cu8Te11,0
CdH8(NO5)2,1
Li2MnF4,1
TmRu3,1
CsBi3S5,0
KTm(SO5)2,1
BCl(OF2)2,1
CdGeO3,0
TiP2O9,0
Pr(NiAs)2,0
Th2Si3Ir,1
La4(GeS4)3,0
SrTiZn(PO4)2,1
Na3Zr3Fe(PO4)6,1
Ca(NiO2)2,1
SmMoI4O15,0
ZnNi2P2O9,1
RbTa2O6,1
Ba5P3BrO12,0
NaMg2Fe3P4(H9O13)2,1
V3(O2F)2,1
LiMo(PO4)2,1
PrNiGe,0
K4Na4Mo3(WO4)5,1
MgTaZn,1
CaMg14MnO16,1
SnPHO5,1
Sc(CuSe)3,1
Na2(BiO2)21,1
Li4Mn2(PO4)3,1
NdIn2Ni9,0
MnAg2GeSe4,1
Eu2TiO5,0
K(Nb3Se4)2,1
BaZnO5,1
MgMn8O13F3,1
NaPr9(Ge3O13)2,1
FeSb2,0
Ca3(IrN2)2,1
Li9Cr19O48,1
K15P16Pd9O56,1
Er5Si3,0
K6Rh2(C4O11)3,1
SrLa3Mn3CrO12,1
Mn2CoSn,0
Zr6C(I7O5)2,1
Ba2Mn(PO4)2,0
U2SeS,1
Ba10MgMn6(O12F)2,1
Hg3(ClO5)2,0
Mg6CdBiO8,1
Sr(IO3)2,1
Pr2FeSi2Ru,1
CeZnPd,0
Ag2PdAu,1
Rb3ClO,1
VOF2,1
K3CaV5O15,0
ZrCuAu2,1
AlAgO2,1
MgSc2Tl,1
KAl3(SiO4)3,1
Pm3Tm,1
Y3Pb4F17,1
FePO4,1
CrPO4,0
ZrRu2,0
SmAu3,0
Na2ZrS3,1
Sr(PO3)2,0
K2BiAuF6,1
Mn6O5F7,1
Ta4Mn11O21,0
TiH42N14Cl3,0
Sr2LiRh,1
BaSrLaNbO6,1
Ba(MnGe)2,0
ZrAlPd,1
Zr6Al16Pd7,0
ZnGeRu2,1
Ba2SrI6,1
VOF,1
Mg6CrSi,1
Li9Mn2Co5O16,1
LaInAu2,1
NbTe,1
HfMg30BO31,1
U2PtC2,0
NpIn3,0
Al(PS3)2,1
LiCoBO3,1
RbMg6MnO8,1
Nd2Sn2O7,0
V4OF11,1
Mo3P2PbO14,0
SrSmDyMnO6,1
LiSbP(OF3)2,1
Ti2MnO4,0
NaCa2La7Mn10O30,1
Sm,0
Cr4(PO4)3,1
LiMn2(BO3)2,1
Si4MoH36C12(NO)2,0
Li3Mn4(BO3)4,1
Si3O8,1
Dy2ZnRu,1
Sr(RuO3)2,0
Th3Ni3Sn4,0
SrEu2Fe2O7,1
Dy3Ni13B2,0
Zr2(V2Sb3)3,0
KNaS2O7,0
VP2(NO4)2,1
LiV2F7,1
LiFeCuO4,1
K9NaTl13,1
Er4AlSi3,1
ZnSi(AgS2)2,0
KB3O5,0
CaMnF5,0
NaCaMgCr(SiO3)4,1
CoBi6(SO8)2,1
Te2MoWSeS,1
TeI4,1
Sr2TaInO6,0
ZnSnN2,1
Nb7As4,0
MgTi2O5,1
MgP(CO3)2,0
La3IrI3,1
Ce5Sm2O13,1
RbGdO2,0
YMg6Ga,1
InAg(WO4)2,0
Mg(TiS2)4,1
Hf2SiH,1
KCN2,1
Cr2CdSe4,0
SmCo4B,0
LiTi2O4,1
Li4Fe3(CoO4)3,1
Li4MnCo2O7,1
Na5Sm4Si4O16F,0
Al2SiO5,1
La2Ti3O9,1
BaMo2(PO4)4,0
Re3Si,1
Mg3Al,1
In3Co,1
Te4Mo3W(SeS)2,1
Ba2SrNp,1
Sm2In3Cu,1
BaCaCr4O8,1
TiBi8W(ClO8)2,1
LiMo2P3O13,1
ReC,1
Ho2MgSi2,1
Fe(CO)5,0
La2Sn5,1
GdFe4(CuO4)3,0
BaGd2PdO5,0
H7NF4,0
KMo6S7,1
Li2Fe5Si5O16,1
Li4FeOF5,1
MgFe2O5,1
LaGaGe2O7,1
YbCdIn,1
Li3Ni3(PO4)4,1
Fe3OF5,1
Ta3(Cl3O4)2,1
Gd5Si4,0
Li5(CoO2)8,1
KAsF6,0
Pr7(IO6)3,1
Te3WICl6,0
Bi2Te2O7,0
MnOF,1
NaH2ClO5,0
RbMg14MnO16,1
La20Al3Si9O52,1
V2O5,1
YBi,0
K2LiH2(SeO3)2,1
Mg2TaMoO6,1
MgV6(HO3)6,1
Nb13AgO33,1
Te2Mo(WSe2)2,1
K2NaAs,1
HSN,0
VCu3PbSe4,1
SbN6(O3F)3,0
BAsO4,0
BiH6C3(S2N)3,0
KSnN3,0
Mo2(CN2)3,1
Cs2Np(SO5)2,0
CaV3P3O13,1
Eu3Mo,1
Ba2LiTi11O24,1
Li4Mn3CoO8,1
NaPPdS4,0
Li7Fe5O16,1
Li2MnV(PO4)3,1
Rb3ZnH5,0
TeS2N3Cl5,0
Ho2InPd2,0
Li2NdAl,1
Tb(BO2)3,0
Li2CrH8Cl5O4,1
Ta3Te4ClO15,1
Sm3(Al3Os)4,1
Hg3RhF6,1
Ho2N3,0
LaB5IO11,0
LiDyS2,1
PrSiI,1
LiH4(NO2)3,1
Ta2Ni3S8,0
Ca2CuRhO6,1
In(PO4)3,1
KCr12Si8ClO28,1
Mo6H10N2Cl14O,1
LiPWO5,1
CaPH3O4,0
Dy(CrGe)2,0
K2UCl5,0
BaAlPO5F,1
YRh3,0
U(BH4)4,0
Zr(WO4)2,0
Na2MoO6,0
MgCo5(P2O7)4,1
Y2ZnIr,1
WBr5,0
Ce2Fe12P7,0
ErBO3,0
Pt(NF3)2,0
NdAlCu,0
Ti2ZnO4,1
AlAgO2,0
Cs2NaMnF6,0
CuH8C2(N2O3)2,1
HgGeO3,1
Mg14MnCuO16,1
ZrNb4CN4,1
LiV4O8,1
PrH8C2S2I3N4O9,1
PdRhPb4,1
Mg14VCoO16,1
PrSO,1
Hg3AsO5,0
VAsRh,0
CePr4O10,1
Hg4H9C4S3O14F9,0
Tl2Cu(I2N)4,1
ZrC,0
Ba3La,1
Cs2MgFe(CN)6,0
RePbBrO4,1
AlGe2P(H3C)8,0
Mg6VSi,1
Te2Mo2WSe4,1
CoS2,1
SrCaEuSbO6,1
LiCa3RuO6,0
SrPb2Br6O5,1
KNa(WO3)2,1
NaZnPH2(CO3)2,0
Zr2Al3C4,1
SmNi3Sn2,1
Rb2ErCl5,1
Tb(BO2)3,0
Sc3(VGe2)2,1
Mn3(PO4)4,1
Li2V(Si2O5)3,1
BaCeC2O6F,0
Mg5MnSb4,1
Cs2AlAuBr6,1
Ga2CoN3,1
Ba3ZrF10,1
LiMnP2O7,1
KZnP(CO3)2,0
Ag3(AsO4)2,1
YAlO3,1
V2O5,0
FeSe2NO8,1
Sb(PO3)4,1
Na(Bi3O5)4,1
PrRe2,0
Rb3Ac,1
Mg14ZnGa,1
Li3FePCO7,1
Ca(NiO2)2,1
Li6Fe5CoO12,1
MnPd2,0
BPb3,1
SmLuRu2,1
CaMn2O4,1
KCdP3H8O13,0
TiCrMo2,1
EuAu5,0
LiFe4(BO3)4,1
Li5Co3O8,1
FeRh3,1
LiMn6O5F7,1
Sc6Ga16Rh7,0
K3Rb5(Mo3O10)4,1
FeAsNO4F,1
Mg6GaSn,1
Li9Mn2Co5O16,1
Mo4H12N2O15,0
Cr2NiO4,1
LiV(PO3)4,1
K,1
InGaCuAgSe4,1
Sb(PO3)4,1
PmMgCd2,1
LiLuO3,1
La5Se6N,1
Ga5CuTe8,1
NdBi,0
BaNdEuBiO6,1
Sm(Ga2Cu)4,1
Li2CuSiO4,1
Ce3CuSiSe7,0
Ho2MnRuO7,1
Y2Fe17C,1
CeHfMg30O32,1
NaLi2(RuO2)6,0
LaZrAu2,1
Sr10Cu(RuO5)4,1
Re(C2N3)3,1
MgCd2,1
Mg14ZnCO16,1
Pr6Cu8P8O3,1
Mn3Al2V3,1
Li7Mn2(CoO4)3,1
CaInBr3,0
NaVP2O7,1
Na3LiGa4(SiO3)8,1
NaMg6Mn,1
SrLa3(CuO4)2,1
CuSnPd2,1
Tm5Pb4,0
Sb3H36(C3I2)4,0
Tm3(Si3Pd10)2,1
Li4Nb2Cr3Fe3O16,1
In2GeB,1
NdDyMg2,1
CaH8C2N4O5,0
Y2Ga2Co15,0
ZrBr4,1
Ca3Sb2O7,1
Ca2ZnAg,1
SrLa3Mn2Cr2O12,1
NaSrGdSeO6,1
Sn3WO6,0
Co2P5O16,1
Li2Mn3(BO3)3,1
BaCeO3,0
Sr2SnO4,0
TbTc2,0
Ba2CaOsO6,0
CdAg3,1
KAgCl3,1
MgSi(OF)6,0
Fe2CuO4,1
Pd2(RhS)15,0
CaMnO2,1
UNbN2,1
VF2,0
CaCuSn,0
Li4SbS4,1
Rb2AgSbF6,1
Ca2YbF7,1
Tl4SnSe3,0
P2W7O25,0
Li2Mn3NiO8,1
Ba(CoGe)2,0
MgSi2,1
Pt2Cl8O7,0
NiH14SO11,0
Li2V3CoO8,1
CsSr3,1
ZrN,1
Th(NO4)4,1
CaMg6SnO8,1
Cu3Ag2P2O9,0
PRuC4(OF)3,0
Zn2Si3Pb4SO15,0
Mn2NbFeO6,1
Ba2TmMoO6,1
CaEuZrMnO6,1
TbAlCu,0
Na3(FeS2)2,0
NaMg30CrO32,1
Li2WO4,0
LaNiSn,0
CsMg6WO8,1
VSb2O5,0
Te4Mo2Ru,1
Cs(BH)6,0
MnH6SO6,0
La6Co13Pb,0
YbSmS2,1
Li7(NiO2)12,1
Ce2CdSb4,1
CaMg14W,1
K7Na(TeO8)4,1
TbCdPd,1
KLiSb3O8,1
LiV2(PO4)3,1
BiOF,1
Co(NiS2)2,1
ZnPPt5,0
Li2MnV(PO4)3,1
BaNaSmSeO6,1
AlS2NO20,0
InBiO3,0
MnZn4(IO3)10,1
Sn2PH32C11N3Cl2O,0
NaV4(CuO4)3,1
Gd3MgAlS7,0
SmYCo10,1
HfTiC2,1
Ba3ZnB5PO14,0
Ta5GeB2,0
Rb2InGaF6,1
Ho2MgCd,1
MgVCrS4,1
EuHfCrBiO6,1
Li2Fe3S4,1
In2IrRh,1
Na2MgVF7,1
K2PbCl6,1
Li9Co7O16,1
GeSb4Te7,0
LiSn2(PO4)3,0
Mg6NbNi,1
Li9Mn2Co5O16,1
CrWO3,1
Ba6Mg(IrO3)6,1
Li9Mn2Co5O16,1
Nd2In3Cu,1
Ba4Br6O,0
LiCoPO4,1
ZrBrN,0
LiV3(OF2)4,1
Ca4Si3B5(HO4)5,1
CsF,0
CsV2O5,0
Ca2WN2,1
TiS2,1
CeTe2,0
Yb(PrS2)2,1
HfTiFe4,1
HfZrNb2,1
SrPrGdCoO6,1
Li3NbV4O8,1
La2Cu2O5,0
Ba2Au(CO)2,1
Mn3Cu2Ni(PO4)6,1
GdFeAsO,0
GdLuO3,1
BaSmC2O6F,0
Rb2LuAuCl6,1
Na2AgSbF6,1
Si2Ni,0
PmAs3,1
LiAgF4,1
VSO8,1
KPrYSbO6,1
Na2S2O5,0
TbCrB4,0
RbSr2I5,1
Bi2SO7,0
Dy2Ni2Sn,1
Mg14SiSnO16,1
CaMgGe,0
ZnS,0
LuAu4,0
NdScSi,1
Tb3SiBr3,0
Li2Mn2P4H6O17,1
La(P3Os)4,0
CeMn10Cu,1
Ca6Nd6Mn11CrO36,1
YSeF,0
Ti3NiSn2(PO4)6,1
LiCrPO4,1
CdN6,0
Mg6TiSn,1
GdMn2O5,0
TaCr3(CuS4)2,1
SrMg14Sb,1
Na2Cu(Si2O5)2,1
Hf5FeSb2,1
Zn3GaB6PO12,1
SiO2,1
Li2VSiO4,1
Sr2Ca2Fe3CoO10,1
LiMn3P3O13,1
PrErFe14B,1
Li2VNi(PO4)2,1
La5Sm3Cr8O24,1
TmLu3,1
Cs2Mg(MoO6)2,0
CrFeP2,1
Ba4Cu3MoO12,1
Li2MnPHO5,1
Ta2NbOs,1
PtO3,1
TmTa5Ag2O15,1
NaPdN,1
FeClO,0
UH10C4S(NO3)3,0
Sm3Re2O9,0
PrAl,0
Li6MnV3(PO4)6,1
BaSr2(PO4)2,1
Na3Al3Si3O14,1
Sb2Cl7O6,0
Ba2Al4Si6H14O27,1
NaMnPCO7,1
CrFeO4,1
PbAuO2,1
Lu(PO3)3,0
V(PO3)3,0
MnOF,1
YCuF5,1
TlP2HO7,0
Hf6Ga16Co7,0
NaPr2OsO6,0
NaPOF6,0
Mg(NO4)2,0
Na2La2PtO6,1
Hg7(Sb2Br3)2,1
CoP6(N2O11)2,1
Li4Mn(BO3)2,1
MgTi2,1
LiVPO4,1
Pr3Cr10N11,1
Cr5(TeO6)3,1
NiAsS,0
AgNO3,0
Ag2HgAu,1
Li3MnCoO5,1
Zr6FeS2,1
SbOF3,1
NaMn2(SiO3)3,0
LiMn3(O2F)2,1
Ba2LaTaO6,0
Ba2PrCu3O8,0
Lu6GaNi2,0
SbPd2,0
Ba2NF,1
Dy3CuGeSe7,0
SrHo2CuO5,0
Na3Yb,1
Mo8P9Br(N3O14)4,1
Hg3S2ICl,0
La4Co2Sn5,1
LiMn2OF3,1
Sm3Np,1
SmTaO4,0
P4WO12,1
MgAg20(BiO4)4,1
AlVFe2,1
Dy(CoB)4,0
NbFe2,1
Zr5CuSn3,0
CsMg6BiO8,1
La(HO)3,1
ScPO4,0
SiPd,0
PmZnHg2,1
SrMg6Zr,1
Ir2Os(NCl)10,1
DyReB4,0
MgV5(MoO5)5,1
La13Al12Si18(N2O)18,1
Li9Y(NiO4)2,1
InCl,0
MnPbN2,1
BiTeIO3,0
Y2CoTe2(SO7)2,0
Cs2CuH12(SO7)2,0
SnHg2(SBr)2,1
DyTaO4,0
Cs2RbYF6,0
TbLuRh2,1
Mg2Bi2O5,1
CuGe3,1
Y2S3,0
CsNb(CuTe2)2,0
Cs2GaAuI6,1
Nd4(FeB2)3,0
TbF3,0
ReH(CO)4,0
As24S25,1
SrMg14Zn,1
La(YC3)2,1
SrCa7Mn8O22,1
InPt,1
BiSeClO3,1
MgZnAg2,0
Tl(SeO3)2,0
Sm2In3Cu,1
Eu2SO6,0
IrC4,1
HfMg14Cu,1
NaLaMgTeO6,0
Yb2CdGe2,0
Tm3Mg,1
Li5Co4(NiO6)2,1
Ti3Fe5O12,1
Sr6Ir2RuO12,1
Na5V4(PO4)6,1
Ag25(BiO6)3,0
HfCo3B2,0
Cs2InSbI6,1
ThAs,0
PrTiGe,0
Na4MnMo8O47,1
KAlCo(PO4)2,1
CaInHg2,1
Tm4Ga21Ni10,0
Mg2FeH6,0
Mg(WO3)2,1
NdMgAu,1
K2O,1
LiMg30SbO32,1
LuO3,1
SmSiO3,1
NbAl3,0
RbAgCl3,1
Sr2(BO2)11,0
Dy2(MoO4)3,1
AlSb3F15,1
NdAlNi4,1
Mg(InSe2)2,1
Ba(MoN2)2,1
YbMoBrO4,0
MgCo5N4,1
Hf2Co7,0
TaAlO4,0
LiAl2Ni,1
BaNa4O3,1
BaNp(HO2)3,0
BaCo(SeO3)2,0
Cu2SiNiS4,0
RbP(HO2)2,0
LiV9O22,1
Y2Se3,0
Mn2CuH12(NO2)4,0
EuSe,0
La21Mn8Sb7C12,0
Cs2GaHgCl6,1
Li2Ti(TeO4)3,1
CsVI3,0
CsEuS2,0
CrNiP2O9,1
BaCaDyNbO6,1
Ga2NiN3,1
CrPO4F,1
Ho2TlAg,1
HgCN2,0
Li9Mn12Ni3O32,1
Ac3Er,1
Gd3Si,1
U2Ge3,1
RbMgNiF6,1
Nd2SbO2,0
LiMgAs,0
Mn5Cr3O16,1
ErAu3,0
MgCu(GeO3)2,1
Li5FeS4,1
Na4AlP2HO9,0
MgMn2O4,1
VPO5,0
Ba3Nb5O15,0
CsCa(PO3)3,0
LiV8O16,1
PrSe4O11,1
CaMg6CO8,1
RbLuS2,0
RbCoO2,0
Mn8Si8Mo3,0
Ga3Pt,1
Na4Ga3Si3BrO12,0
LuBO3,1
Ti2Be3Ga,1
Li9Mn7O16,1
Ce2Al3Ge4,0
NbCrNi,1
Mg2Sb,1
Tl2TeI6,0
Mg(Hg11N3)2,0
Sr(H8O5)2,1
LiTiH6(OF3)2,1
Ba2ZnAg,1
MnInCu,1
LaSb,0
SrNb8O14,0
NbH8N2OF5,0
Li7Mn2(CoO4)3,1
La5Pb3Cl,1
UPO10,0
VS2NO9,0
ZnSi4H35C13ClO,0
K(CrS2)2,1
Sr3Ta2Ti6O21,1
Sr2EuWO6,1
Ba2YAg5S6,0
Ba3Y4(CoO5)3,1
P2PtO7,0
CoTe,0
Gd5(AsO6)2,1
LiCoSiO4,1
Na2Zn3SiAs4,1
Lu2CoGe2,0
Li2CoSiO4,1
PuAs,0
NdAs3,1
Ba2Sn3O7,1
CsHS2O7,0
PNCl2,0
Sb2O5,1
RbNa3Li12Ti4O16,1
Na2BSO4F3,0
Eu(ErS2)2,1
Zr3MnCo8,1
RhN2,1
HoScSi,1
KMg14SbO16,1
BeAlPt2,1
NaMgBO3,0
Na2Zn3GeAs4,1
LaH40C13N9O19,0
Li4Mn3NbO8,1
Rb4CO4,1
Li9Mn2Co5O16,1
Cu4P2O9,0
Li3SbS4,1
Ca2TeWO6,1
Sr3(WN2)2,1
Sn2P3O10,1
NaLa(SeO3)2,1
LiAlGeO5,0
SrV10O15,0
Sn7(SI3)2,1
MgNi,1
YNi5,0
Ca3Si2Ni3,0
AlZnAu2,1
Yb2O3,0
Ba2CeSnO6,1
ScNi2Sn,0
Na2Fe3P2H2(C4O9)2,0
LiY2Tl,1
K3Mo4(P2O11)2,0
MgSi2,1
Li4Mn3NbO8,1
TbRh2Pb,1
Ca3Mn2O12,1
LiV(PO4)2,1
Li2MnVP2(HO5)2,1
TlBi(WO4)2,1
Li9Mn2Co5O16,1
LaNdN2,1
Na3YCl6,0
MgH4(ClO5)2,0
Li5V2Co3O10,1
Cr2B2Ir,0
K8Rb2Hg15(GeS4)10,1
Ba(MnN)2,1
DyZn12,0
SbOF3,1
Fe3Mo6RhN2,1
Ce3Mg,1
Hg3(SeF)2,1
Ho6GaCo2,0
Yb(YSe2)2,0
Er(Co2Ge)2,1
LaC,1
Sr3MnRuO7,1
Mg14MnMo,1
EuTaNO2,1
NaTl2GaF6,1
Ni(WO4)2,1
Ru3Pb3N5,1
CsAu(SO4)2,1
Tb4(SiS4)3,0
Fe4Te3S,1
GaCuRh2,1
MgZn3S4,1
Co(Bi3O5)4,1
Nd3CrS6,1
Hg4Pb2N6O19,0
CaTbEuSbO6,1
BaP6H16(N2O9)2,0
YZn2Pd,1
NiAu3,1
Hg9(PO4)4,0
V2CoP2(H4O7)2,0
Na5Bi2As(CO4)4,1
Fe4OF7,1
Mg6VCr,1
CeTiGe,0
Pu(MoO4)2,1
Ho3TaO7,1
LaH4S2NO8,0
KFeO2,1
PuP2H4CO7,0
La8Ru4O21,0
Ta(Si5W2)2,1
Li7Mn4CoO12,1
Ce(SnPd)2,0
LiFe2O2F3,1
Li5Fe5Si7O24,1
LiAu4Se4(ClO3)4,1
Ba2MgSi2,1
ErMgSe3,1
Pr(AsPd)2,0
LaP3(HO2)6,0
GaAs,1
SiH10(O2F3)2,0
Cd5(S2Cl)2,1
BNCl,0
Er4Fe3Ge4,1
La4Ga2O9,0
Y2CI2,1
LaMn2CdO6,1
KHfMg14O15,1
Zr4Ti(PbO3)5,1
Ce4(GeS4)3,0
Bi3(TeCl5)2,1
PrEuNbZnO6,1
Li3V2P4(HO8)2,1
BaCaI4,1
PrMgTl2,1
HfMg6GaO8,1
NaCaH6S2NO9,1
RbInCl3,1
RbMg14BiO16,1
ZnPd3,1
K3Li2Nb5O15,0
Zr2S,0
BaSrYTlCu2O7,1
Li3Ti8O16,1
BaSrZn2,1
KC2,1
K6Ba2CaU6O24,1
Li2Co2Si2O7,1
MgCdPd2,1
LiAgF2,1
NdTaO4,0
ZrCdN2,1
Y2W2O9,1
NaLa(FeO3)4,1
Ba6Nd2Y(MoO6)3,1
Li9Nb7V12O48,1
Sr4IrN4,1
Yb(NO4)3,0
V2CoO4,1
CeIn2Ni9,0
LiMn4(PO4)3,1
Cr3(CoO6)2,1
Li9Mn2Co5O16,1
Pr2MgNi9,1
Li5CoNi9O20,1
BaO3,1
RbCe3Te8,1
Li2FePCO7,1
Mg3Si2,1
RbMg(BrO2)3,1
MgO,1
Na2ZnGaF7,0
HfMgAu2,1
ZnS,1
Cu3Ag3(PS4)2,1
Be3Si3C4SO12,1
Zn5(CO6)2,0
K4Ba(VS4)2,0
Fe(SO4)2,1
NiAgF3,1
Cs2U6Pd4S17,0
Ca8Fe5(WO8)3,1
Hg5N3O11,0
AlGa3N4,1
Li9Co7O16,1
Na3CrC6O17,1
K2AlB5O14,1
U5(PbO11)2,0
FeS3(NCl2)2,0
Na2FeCuF7,0
Sr2ZrVO6,1
SmEu2VO6,1
CoCBrN4O3,1
ErHfF7,1
SrMn(SeO3)4,1
Cs2SnS14,0
LiVCuO4,1
La2Zr2O7,0
Pb5W3O9F10,1
Yb4Ni13C4,0
ZnCo3O7,1
BH2OF3,0
PrSmZn2,1
Ni3(BiS)2,1
Yb22Fe7S40,1
KLi(PO3)2,0
SrTa2Bi2O9,0
Ta8NiSe8,0
Er2ZnAs2O,1
Ho(Fe5Re)2,1
LiCo2N3,1
Ce2CN3Cl,1
LiFeOF,1
Hf2N2O,1
Sb2H30C9(NCl3)3,0
KAg3Te2,1
LiFe2O2F3,1
LiP3W2O13,1
TlSbAu,0
La2Bi2O7,1
Mg(BiO2)4,1
Eu2P3(HO3)3,1
PrTeAs,1
LiV4OF11,1
EuNbZnBiO6,1
NbInBi2O7,1
Th(WO4)2,1
Li9Cr4P4(CO7)4,1
Fe2Ni(PO4)2,0
KHSeO3,0
Sr6B(PO4)5,0
TmNi2Sn,1
Li2Al2Si4O13,1
LiV2O4,1
V4OF11,1
NbAsRu,1
Sb6O5F8,1
BaCoCu3Se4,1
Mg4SiGe,1
LiCuCO3,1
VCr(P2O7)2,1
Ce3BeCrS7,0
Cr19O48,1
Pr2Ge7,1
