formula,prediction,dens_score,peak_score,is_valid,predicted_e_above_hull,is_theoretical
Na5Mn7O16,56.61418915,19.33585533,9.352362118,TRUE,0.071110532,0.999912024
Sr6Ca2Mn3(FeO4)5,56.60267639,67.12475885,6.025506858,TRUE,0.053799644,0.999865711
Sr2CaPr3(CuO3)4,56.54973602,15.94720664,9.577795522,TRUE,0.053834543,1.00001049
Ba2Y2Mn4O11,56.53728867,34.42107756,8.806393807,TRUE,0.033928066,0.996035457
BaSrCl4,56.47653198,19.57245083,9.115452769,TRUE,0.015386716,0.999932408
Ba2Sc2O5,56.40327072,10.14601052,9.786011705,TRUE,0.030559763,0.999979377
LiMg3O4,56.32520676,13.44073644,9.756460275,TRUE,0.047155917,0.9998734
Sr3Ca5TiMn7O20,56.30360413,57.10165628,6.727540617,TRUE,0.066028118,1.000032902
Cr2HO4,56.15175247,12.02506508,9.850032623,TRUE,0.057765149,0.999977529
LiSmO2,56.08343124,1.323267307,10.50872716,TRUE,0.003143772,1.001328707
BaY4Cu,56.00450516,0.944013869,10.93753424,TRUE,1.28E-06,0.998153389
Mg30ZnSnO32,55.94503021,22.07606409,9.420837184,TRUE,0.061594099,0.999995947
FePtO2,55.89726639,22.51562487,9.720801423,TRUE,0.076685622,0.999864936
Li3Cr5O8,55.81916046,10.2554475,10.08901651,TRUE,0.072361335,1.000116348
ZrTiZn4O8,55.75736618,11.349129,9.730598106,TRUE,0.015835896,0.999962568
Cu9Hg3H,55.72890472,23.20106899,9.649519658,TRUE,0.071220912,0.99954617
Ca3Sb2O7,55.56636047,16.21565275,9.599483277,TRUE,0.096764669,0.999865949
KBiO2,55.56591034,5.668925713,10.15127157,TRUE,6.36E-05,1.000730872
KMg30TiO32,55.45568085,23.05155677,8.877985632,TRUE,0.061936848,1.000025749
AgBiO2,55.41767883,9.359552559,9.781429419,TRUE,0.03114976,0.999988794
Ca11AlSi3ClO18,55.400383,7.480233902,10.01010345,TRUE,0.042384118,1.000072241
BaSrO2,55.36265945,2.248416941,10.52130198,TRUE,0.036543697,0.999940336
NaMg30BO31,55.29661179,29.53474565,8.595341346,TRUE,0.092222482,1.000029802
HoHO2,55.21340942,10.05124762,10.0140747,TRUE,0.015189499,1.000133991
Ba5Zr6O17,55.18056107,15.55028836,9.888795255,TRUE,0.024638593,0.999690294
NaMg30MnO32,55.15917206,20.7848564,8.806934767,TRUE,0.013270438,0.999958932
Ba3Y2Cl12,55.13101196,3.955291774,10.30116343,TRUE,0.062799849,0.999904394
Ba2Sr6Co3Cu5O24,55.11917877,20.80845056,8.669478868,TRUE,0.06111417,1.000057936
Ba5(Ga3O7)2,55.07985687,15.34871411,9.829547837,TRUE,0.00647305,0.999977112
RbMg30TiO32,55.05714798,19.65410439,9.227885868,TRUE,0.093836725,1.000022054
Li3Mn5O8,55.03874207,39.60963848,8.109620509,TRUE,0.045149818,1.000100017
LiFe2O3,54.99936676,11.62947082,9.588160586,TRUE,0.069727458,1.000115037
Ca8TiMn7O22,54.996315,41.99454708,7.054768456,TRUE,0.078163281,1.000007033
SrCa3O4,54.93696594,2.288150035,10.43365104,TRUE,0.035874024,0.999550343
CaMnZnAs2H3O10,54.86781311,9.180855071,9.405451776,TRUE,0.007733032,0.999711275
Mg30TiVO32,54.84341431,21.69011633,9.115350286,TRUE,0.045183226,1.000020504
BaCaTlCd,54.72658157,3.981140331,9.905572477,TRUE,0.067077942,0.998752236
SrCa7Fe2(Co3O10)2,54.71860504,77.9644234,4.568951344,TRUE,0.056579322,1.00002718
NaMg30BiO32,54.65486908,26.48859717,8.267083367,TRUE,0.045090482,0.999982834
BaYZn3CoO7,54.64082336,9.354879546,9.42796021,TRUE,0.038550392,1.000234127
Ba(HO2)2,54.51802826,15.83556753,9.132342125,TRUE,0.076546647,0.997332931
Sr7CaTi5Mn3O20,54.44165802,15.90050733,8.839204469,TRUE,0.07966233,0.999874353
KCaAl2F9,54.23718643,14.18277627,9.555955514,TRUE,0.007566929,1.000390649
HI3O8,54.20715332,8.605514877,9.936619546,TRUE,0.01972191,0.999924064
KLuO2,54.17311478,3.166706374,9.728810197,TRUE,6.50E-05,0.999789238
Sr5Ca3Ti5Mn3O20,54.15678406,6.748656679,9.567926352,TRUE,0.089570001,0.999944925
Mg10Ge3(H2O9)2,54.1267395,10.33106288,9.406270383,TRUE,0.000228852,1.000189543
Mg7Cu2O9,53.95101929,20.85823267,8.571716097,TRUE,0.049226955,0.999975502
Mg30MnSiO32,53.93778229,14.18659296,9.320280424,TRUE,0.093417436,1.000006795
RbFe3O5,53.9317627,22.38917721,8.959479372,TRUE,0.071065657,0.99993968
Ca6Al2Fe4O15,53.79450226,54.47129399,6.974336227,TRUE,0.031264946,0.999568582
Li15Mn15SiO32,53.71489334,53.17282375,7.151918671,TRUE,0.037677318,0.999059319
KLi3Ca7Ti2Si12(O18F)2,53.69268799,13.73669277,8.953405627,TRUE,0.000279367,1.000058651
Mg30CoCuO32,53.66009521,20.88250919,8.572701877,TRUE,0.023365051,1.000018239
Li5Fe11O16,53.57665253,10.73256765,9.350158279,TRUE,0.021045595,1.000096202
Na5H7(Se2O9)2,53.56646729,14.31103642,9.149276234,TRUE,0.034531131,0.978490472
Sr4Y2Fe2Cu4O15,53.50584412,75.65910107,5.869431146,TRUE,0.014554888,0.999626637
BaMg30MnO32,53.49676132,13.45941807,9.260408408,TRUE,0.086067505,1.000026822
Ba6Y2Ti4O17,53.47315979,6.940370235,9.570632701,TRUE,0.013702586,1.000272393
HfMg30AlO32,53.36205292,27.09198987,8.343914608,TRUE,0.099755369,1.000011086
Ba2TmCu,53.33759308,1.415011873,9.39062807,TRUE,9.46E-06,0.99996084
Sr2Ca6Mn5Fe3O20,53.31677628,44.77214639,6.855478307,TRUE,0.099781953,0.999861002
Na3Cu2SbO6,53.31416321,50.99073375,7.248533967,TRUE,0.005863547,0.998440266
Ca4MgB4H6(CO9)2,53.2219162,9.114831352,9.707479469,TRUE,0.005376354,0.993284285
Tm(ClO4)3,53.19156647,2.227463414,9.453671467,TRUE,0.002264485,1.000123262
SrCa7Mn6Al2O23,53.16356277,45.17559288,7.065570187,TRUE,0.093179181,0.999892175
NaCa4Tl,53.02941895,1.027314181,9.692356108,TRUE,0.003706843,0.999027371
LiTeH5O6,52.98944092,5.51227085,9.627250916,TRUE,0.009044349,0.979107916
Mg30FeCuO32,52.97471619,21.76978931,8.836322626,TRUE,0.018146709,1.00000751
CaLaGa3O7,52.96134186,13.1083113,9.358770179,TRUE,5.54E-05,1.00005126
LaHo3Mn8O20,52.91032791,16.70320516,9.148764185,TRUE,0.023451045,0.999896049
Ca11Si4SO18,52.87490082,14.01853914,9.498148603,TRUE,0.022503734,0.999990106
KMg30FeO32,52.75640106,22.77590765,8.080634293,TRUE,0.047866121,1.00001812
Mg30FeSnO32,52.7154007,30.30039233,8.038790482,TRUE,0.070579723,0.999996543
Mg30ZnNiO32,52.70792389,18.01894986,8.651525912,TRUE,0.004967034,0.999988973
Ba3Sr5Co3Cu5O24,52.69930267,28.70389041,8.019182172,TRUE,0.072466828,1.000041127
LiHfMg30O31,52.65005493,29.12269268,8.290540144,TRUE,0.057803839,1.000007987
Ba2TmMn,52.57818985,5.321215341,9.805583024,TRUE,0.019039452,0.999918282
Cu139H14Pd5,52.45638275,4.968117998,9.342665021,TRUE,0.078657635,0.999913037
Cu35H3Pd,52.4344902,11.46862447,9.408763076,TRUE,0.055977978,1.000174165
Zn3CdO4,52.41184235,18.09628146,8.589217155,TRUE,0.031766549,0.999952078
LiMg30MnO32,52.40224838,22.79369498,8.012297046,TRUE,0.007983804,0.999986291
Na3FeAsCO7,52.3549881,11.36636431,9.364453655,TRUE,0.000595719,1.00007689
Ca5MnSi9(Pb3O11)3,52.33969116,9.16998107,9.21904655,TRUE,0.000468805,1.000078559
Mg30CoNiO32,52.30408478,18.15010786,8.303488202,TRUE,0.014488026,1.00003624
LiFe3O4,52.25138855,11.12876423,8.839156578,TRUE,0.039643705,1.000121713
Ba2YbZn,52.21139526,2.351341855,9.639882418,TRUE,0.00121887,0.999909282
K2TiZnO4,52.12966919,16.31677974,9.16833331,TRUE,0.000136167,1.000233173
Mg30MnSnO32,52.01734161,18.99928913,8.734729053,TRUE,0.062246382,0.999995053
NaMn3O4,51.97256088,23.78581369,8.48823485,TRUE,0.019205704,1.00009346
LiCuO2,51.93175507,18.95744636,8.465982638,TRUE,0.043934569,1.000533581
Mg30FeCoO32,51.90823364,18.02932974,8.49589863,TRUE,0.016417906,1.000015259
Y13Ho3O24,51.90010834,6.394938426,9.345662829,TRUE,0.00100033,0.999948025
Ba6Er2Ga4O15,51.85208511,13.43357074,9.020443514,TRUE,0.000138804,1.000075221
K2SrB8(HO)28,51.80405807,3.931398856,9.498353549,TRUE,0.0175969,0.988063455
BaYCl4,51.78442383,13.37532704,9.423830092,TRUE,0.063161545,0.995559692
SrCa7Ti2Mn6O23,51.76119995,31.81828145,7.297402105,TRUE,0.057134926,0.999863744
Ba9Ca3La4(Fe4O15)2,51.75514603,7.578743419,8.986263353,TRUE,0.000230387,0.999931097
Mg30AlCoO32,51.72506714,24.72485409,7.952072946,TRUE,0.036418825,1.000024796
ErHO2,51.59719086,11.4867976,8.904011721,TRUE,0.011516169,1.000954509
SrMg30VO32,51.53894043,15.91504116,9.292187436,TRUE,0.042459041,1.000003219
SrCa7Ti2Mn6O20,51.49642944,84.12605782,4.327824407,TRUE,0.095533147,1.000031114
Mg30FeNiO32,51.46817398,18.4631995,8.370363867,TRUE,0.006424531,1.000033975
Sm2HgO4,51.42578125,42.94001134,6.784733295,TRUE,4.50E-05,0.99984026
Li15Fe15SiO32,51.38575745,30.20750193,7.99186177,TRUE,0.08261811,0.999198616
Mg30MnVO32,51.35975647,25.14268654,7.995405277,TRUE,0.011696368,1.000017643
Ca32Zr32HO95,51.35784149,7.96468013,8.863515944,TRUE,0.040895805,0.995932102
Ba26YZr27O81,51.32593536,11.28338231,8.861790385,TRUE,0.024503276,0.999580562
SrMg30CdO32,51.31054688,20.1380863,8.428350081,TRUE,0.049190789,0.999987841
LiLaMg30O32,51.30149078,17.08595718,8.805418481,TRUE,0.046754837,0.999940753
Ba2MgCuAg2F14,51.27748489,18.73769324,8.43961489,TRUE,0.043558836,0.999839008
Ca6Al7ClO16,51.21443558,14.90865622,9.116726397,TRUE,9.00E-05,1.000054359
SrCa7Mn7FeO20,51.15225983,65.43941693,5.892970445,TRUE,0.077612817,1.000041723
LiMn2O3,51.13276672,23.61798345,7.667377937,TRUE,0.024089232,1.000098467
Cr3InO8,51.04058838,16.49510702,8.076617372,TRUE,0.076269738,0.999938965
Li2Ca2Si2O7,51.02990723,8.974537332,8.903381659,TRUE,0.004643857,0.999957085
Ba2YbTl,50.97077942,3.621706686,8.822678749,TRUE,0.000720784,0.999901533
Ba2HoCl7,50.95251465,7.01565833,9.146451156,TRUE,7.39E-05,0.999949694
LiMg30GaO32,50.90545273,23.03763906,7.994321998,TRUE,0.007504478,0.999992251
Ba2AcTl,50.89874649,1.500579501,9.329195476,TRUE,-1.18E-05,1.000059843
BaSr(PbO3)2,50.75886536,16.46112502,8.116475036,TRUE,0.023446947,0.999972939
Zn16Cu25(HO4)4,50.75010681,18.12238875,9.001019818,TRUE,0.049319163,0.999294877
Mg30TiFeO32,50.69301224,25.2450255,7.8152135,TRUE,0.061436206,1.000013232
Y6Cu11O24,50.62255859,12.62574069,8.926926065,TRUE,0.007716745,0.999855638
Na5Ca7Zr2Ti2Si8(O5F)6,50.5997467,14.22249082,9.195703684,TRUE,0.004189983,0.999251246
NaMg30WO32,50.57836914,24.01039796,8.279747384,TRUE,0.032728598,1.000011921
BaSr4Cl,50.5466156,1.002402161,9.392985746,TRUE,0.020601392,0.999923587
BaYI5,50.54632187,11.198834,8.670666017,TRUE,0.086823635,1.000032187
NaSr2O4,50.51943207,5.462454599,9.376947437,TRUE,0.06650608,1.000811338
LiGdO2,50.4503746,1.504207573,9.293725847,TRUE,9.14E-05,1.001188159
SrCa7Ti2Mn6O22,50.44820023,41.87371913,6.756669257,TRUE,0.088484429,0.999993801
Ba2CaPm,50.44037628,0.845538158,8.889261669,TRUE,0.006658047,0.999868751
Mg30MnZnO32,50.42636871,20.81066664,7.902749848,TRUE,0.007245421,0.999997556
Ca4CrFe3O10,50.39835739,113.0569481,2.266670698,TRUE,0.03363806,0.99992007
Mn2HO4,50.39445496,13.94271508,8.453382695,TRUE,0.030508861,0.999853849
BaNa6O4,50.35785675,0.957156254,9.167232092,TRUE,0.036387384,0.999997258
Sr2Ca14Mn14Al2O45,50.34576035,18.39082671,8.797462373,TRUE,0.075050637,0.999994993
Zn(HO)2,50.33316803,3.830145509,9.153055408,TRUE,0.04564105,0.999388814
Li9Fe23O32,50.28044891,17.61929476,8.234045144,TRUE,0.050655052,0.999967277
Ba2MnSi2ClO7,50.27061462,12.85486534,8.502838468,TRUE,0.001180336,0.955206633
CsErO2,50.21069717,1.996311539,9.07500929,TRUE,0.000146195,1.000020742
Ca8TiMn7O21,50.19108582,78.63255895,4.496024883,TRUE,0.095627487,0.999928474
Na2Nd4NCl9O,50.13394547,8.326240443,8.814553349,TRUE,3.80E-05,0.999533415
SrLu2O4,50.12923431,12.25046363,8.798910582,TRUE,0.026806846,1.00070703
Ba2CaFe2CoF14,50.11334229,12.57475417,8.471602964,TRUE,0.00638105,0.999885261
Mg7Mn5O12,50.02191925,19.69238736,8.366924632,TRUE,0.028577209,1.000048518
BaCa4Tl,50.01209259,2.13952013,9.0288321,TRUE,0.013923928,0.999529898
Li15Cr15SiO32,49.8572998,9.01633113,9.34341546,TRUE,0.060341403,0.999171853
NaMg30CoO32,49.83939362,25.14402931,7.814369798,TRUE,0.018998012,0.999959469
Cd3Cu9H,49.81941223,13.74828072,8.893534317,TRUE,0.061489731,0.99997735
LiMg30BO32,49.78819275,14.20411239,8.502978121,TRUE,0.065244235,0.999985516
InAuO2,49.77923584,25.04768696,7.946607034,TRUE,0.016418919,0.999416053
Ca2AgSb,49.74372101,2.427959387,9.126526944,TRUE,0.058443144,0.999805212
Ba2GdCu2(HgO4)2,49.6342659,36.68142807,7.454492953,TRUE,0.097828671,1.000197649
Mg14ZnFeO16,49.62624741,13.48788928,8.501215439,TRUE,0.033419549,0.999967277
Ba7Ca2Mn3Cr2O20,49.60876846,12.21733232,8.462098336,TRUE,0.001180738,0.999874353
Sr6YTl3(Cu2O7)3,49.52490997,30.15085481,7.418270734,TRUE,0.04011786,1.000071526
Sr3Se2(ClO3)2,49.50230789,7.656918305,9.018768313,TRUE,-4.11E-05,0.971502662
CuAuO2,49.46233368,27.94333378,7.402551706,TRUE,0.001519218,1.000145674
CaV2Ni2(P2O9)2,49.45823669,8.190547159,8.482185223,TRUE,0.039030194,0.999990284
NaLiMg30O31,49.41884613,38.74935233,7.152649377,TRUE,0.047326118,0.999998212
Ba2CaMnFe2F14,49.3988266,9.120982203,8.510975053,TRUE,0.004577145,1.000047803
Y4Cu7O16,49.39533234,11.41452087,8.278842317,TRUE,0.011881426,0.999755263
Mg14ZnCuO16,49.3926506,18.02339765,8.008804014,TRUE,0.029067144,0.999997079
Sr6CaMn4O13,49.30431747,20.61393425,8.173235104,TRUE,0.060648628,1.000005245
YMg30TiO32,49.29997253,25.1127587,7.597829193,TRUE,0.077585839,1.000006676
CaMg7O8,49.25510788,18.14495586,7.733488336,TRUE,0.064409897,0.999465466
Ca4MnFe3O10,49.22363281,45.17342224,6.061293163,TRUE,0.028781474,0.999799788
Ba6Dy2Ga4O15,49.20283127,6.747276771,8.536009701,TRUE,0.000319868,1.000039458
Mg30MnNiO32,49.17516327,13.48352471,8.413175421,TRUE,0.006697968,1.000030279
Ba2CdGe2O7,49.16814804,19.09768653,8.090881883,TRUE,5.30E-05,0.974335313
SrMg30FeO32,49.08155441,18.06357845,7.97006753,TRUE,0.043556184,1.000030041
Na6Fe2As(CO4)4,49.05265045,21.60209194,7.678394368,TRUE,0.057384066,1.000026345
Mg30NbVO32,49.02541351,16.96563857,7.920267955,TRUE,0.05451645,0.999985814
Sr3CaTiMn3O10,48.98455429,81.52563704,4.299469463,TRUE,0.060246907,0.999997258
Li3Fe5O9,48.95872116,17.65210868,8.491013958,TRUE,0.066324212,1.000052691
CaY2O4,48.92990494,15.61761164,8.684822555,TRUE,0.071703233,1.000052929
Sr2YCu2BiO7,48.91201019,125.6409643,1.219637706,TRUE,0.059703588,1.000007868
LiDyO2,48.84632874,1.605233755,9.429025155,TRUE,3.77E-05,1.001273274
Mg30CuSnO32,48.79592133,19.30178963,7.757036571,TRUE,0.065999903,0.999999702
Sr2YFe3O8,48.7467804,45.59671632,6.557821314,TRUE,0.027464062,0.999776185
Ba4CaTl,48.68922424,0.917202379,8.938434908,TRUE,0.008632228,0.999947786
Ba2TmAg,48.67129517,1.823313517,8.902567247,TRUE,2.85E-05,1.000056028
Li4Fe7O12,48.62380219,20.14938561,7.684973782,TRUE,0.057482362,1.000060558
Na3FeBAsO7,48.60573578,12.65323892,7.943740986,TRUE,0.030951858,1.00007987
RbCa31Zr32HO96,48.51179123,12.00456548,8.585887273,TRUE,0.041362807,0.996474028
Na6Fe2C4SO16,48.49739838,18.16872108,7.736904383,TRUE,0.012331426,1.000133753
RbTl(SO4)2,48.49253082,10.25507602,8.371769233,TRUE,0.000299439,1.000852346
CaYBO4,48.47813416,13.10197,8.435560718,TRUE,0.046630993,0.99956733
Na2Hf(HO)6,48.47181702,11.87538651,8.51361785,TRUE,0.000692531,1.000099659
Ba2YbPb,48.46699524,3.461715099,8.818508164,TRUE,0.000171706,0.99996233
Ca3NdMn2O8,48.44503021,8.82275495,8.726945238,TRUE,0.04125604,1.000001311
NaTl2O4,48.41306305,13.06998661,8.465282515,TRUE,0.016482532,0.999900281
Mg30MnCoO32,48.39806366,19.72666887,7.902098524,TRUE,0.017224059,1.000026703
Ba2YbMg,48.32521057,1.15165712,9.090346311,TRUE,0.010954097,1.000042439
Ba2Ca(BO2)6,48.30929565,17.33536535,7.865417311,TRUE,0.007247433,1.000139594
Na9Mn15O32,48.22510147,27.60611805,7.518881048,TRUE,0.058835566,0.999893188
Sr7CaMn2(Fe3O10)2,48.21874237,41.09784581,6.897908928,TRUE,0.031092376,0.999902725
BaSr4(FeO2)5,48.21720886,16.04474491,7.694437017,TRUE,0.033650994,0.999760807
Na6Mn2B4SO16,48.20783234,15.98797098,8.165377296,TRUE,0.044652522,1.000099301
Ba2LaCu2HgO7,48.16162491,115.0269113,1.745813387,TRUE,0.098642565,1.000010133
Ca2Al2SiO7,48.15759277,11.35408247,8.04735219,TRUE,0.068600826,1.000059247
Ca3Ti(FeO4)2,48.13370132,51.88498909,5.522019369,TRUE,0.019641772,0.99995631
Mg3FeO4,48.08912659,18.04659738,7.754725252,TRUE,0.0972903,0.999932289
Mg30VCoO32,48.02851868,17.01930849,7.724253114,TRUE,0.028640449,1.000010252
CaCdHgSe,48.02258301,15.98754068,7.903661059,TRUE,0.040705085,0.981600761
MnZn2Si(HO3)2,47.84247589,11.09296238,8.178105215,TRUE,0.083728872,1.000255585
Sr6Y3Fe(Cu4O11)2,47.84122467,117.0498744,1.928581069,TRUE,0.02647911,1.000057697
Yb9Y3Al20O48,47.83521271,8.586942872,8.358752344,TRUE,0.027749583,0.999958038
DyHO2,47.77722931,4.578698397,8.551194469,TRUE,0.016396493,1.000445962
Ca2CdTe,47.71228409,2.837410179,8.708655203,TRUE,0.089291863,0.999994755
Ca8Al3(FeO4)5,47.66107941,42.19374018,5.956930479,TRUE,0.045851186,0.999574304
Ba4Sr4CoCu7O24,47.64172363,18.0644585,8.197606397,TRUE,0.062259398,1.000032663
Zn9Fe15O32,47.57196045,16.38463147,8.443508164,TRUE,0.088187411,0.999948978
PbAuO2,47.54375458,15.25451915,7.888972164,TRUE,0.023482159,0.999841213
Ba3Sr2As3ClO12,47.45239258,2.850607679,8.572512938,TRUE,0.000732377,0.9996984
SrCa3Lu9O18,47.4479599,8.672936792,8.221309537,TRUE,0.0649748,1.000005484
Ca24H5O24,47.42832184,9.332842345,8.613706663,TRUE,0.02338697,1.000020385
Sr7CaTi3Mn5O20,47.38787079,130.18949,1.002473409,TRUE,0.049875453,0.999955118
Cu140H11Pd4,47.37024307,16.10258426,7.973721807,TRUE,0.091553487,1.000155449
Li12CrGa11O24,47.34751511,20.37376133,7.514520251,TRUE,0.017370552,0.999752998
Al23In8GaO48,47.2634201,8.4680808,8.259260957,TRUE,0.00847362,1.000039935
Ca3TeN4,47.11721802,12.44921968,7.985477178,TRUE,9.98E-05,0.999971569
Ca8H2O9,47.10964203,10.45949524,8.023333847,TRUE,0.036708042,0.998725891
TmTl(WO4)2,46.96366882,13.09189585,7.940182679,TRUE,2.41E-05,1.00005126
Ca32YZr31HO96,46.9364624,8.4475865,8.435610986,TRUE,0.042358577,0.997092843
Li3Cu3TeO8,46.92537689,13.72027371,8.125462016,TRUE,0.054986715,1.000023842
Cu140H13Pd4,46.92430878,10.95737756,7.731665682,TRUE,0.055852681,1.000141859
Ba6Lu2Ga4O15,46.88446045,42.57804343,6.277329808,TRUE,6.86E-05,0.999897122
HfMg30TiO32,46.8468895,17.0649515,7.917048576,TRUE,0.094526194,1.000002861
Sr4Mn3(ClO4)2,46.81668854,104.9409272,2.171882031,TRUE,4.76E-05,1.000439644
BaAlH5,46.76649475,9.669105658,8.120400533,TRUE,-9.39E-06,0.9991557
Ba6Tm2Ga4O15,46.76065063,5.616382338,8.255386249,TRUE,7.29E-05,0.999942422
CaCdTe,46.73152161,18.08329209,7.661050808,TRUE,0.005913615,0.998489022
Mg10Si3(H2O9)2,46.72480774,11.66992679,7.993886347,TRUE,0.000247225,0.999960899
NaCu(IO2)2,46.70152283,9.285390284,8.20587872,TRUE,0.037646398,1.000105143
RbLu(SO4)2,46.68874359,11.55114653,8.071781169,TRUE,0.003541663,1.000861049
KNdO2,46.63713455,2.108432267,8.556808533,TRUE,7.36E-05,0.997163236
ScTl(SO4)2,46.59836578,5.921807166,8.693313808,TRUE,0.00328292,1.000055432
KMg30CoO32,46.5880928,18.14721707,7.234486639,TRUE,0.05543267,1.000028372
Li2(FeO2)3,46.57628632,27.33517264,6.787741649,TRUE,0.093618788,1.000084758
Sr4Y2GaCu5(PbO4)4,46.44874573,16.39124272,7.904978114,TRUE,0.075239263,1.000056982
Al22In9GaO48,46.4093399,9.178995853,8.284221984,TRUE,0.003130674,1.000034213
Ba2MgFe2CuF14,46.34593201,15.76250525,7.646384383,TRUE,0.030019596,0.99974525
Ca4YB3O10,46.34449005,9.87638463,7.760575652,TRUE,0.000673354,0.998652756
K3CaPCO7,46.31781769,6.59284829,8.100155257,TRUE,0.005207449,0.999788284
LiMn3O4,46.25457001,28.22338925,7.457493947,TRUE,0.019250318,0.99999243
Ca11Si4ClO18,46.21685791,8.894401209,8.080694356,TRUE,0.080576472,1.000236988
SrMg30CuO32,46.17494202,18.97717696,7.9341184,TRUE,0.048441723,0.999986529
Mg107FeO108,46.17032623,23.06858199,6.783371911,TRUE,0.038649768,0.99867028
MnCd4O5,46.12449646,9.055092219,7.920232678,TRUE,0.01329115,1.000029087
CaEuO2,46.09340668,2.469638018,8.439574476,TRUE,0.032550529,0.999814391
KLaO2,46.08588409,2.636609241,8.267288551,TRUE,0.000853553,0.999376774
Na3CaAl4Si8ClO24,46.07189941,8.025514484,7.970093765,TRUE,0.028267041,1.00006938
Cu70H7Pd2,46.06379318,10.45815283,8.253329632,TRUE,0.062058486,1.000108957
Mn5V2(HO3)4,45.99700546,9.819486583,8.286305497,TRUE,0.000393167,1.000006914
SrCa5Mn4(GaO8)2,45.97875214,43.14156237,5.824619635,TRUE,0.007499576,1.000045061
Ca8La2Ti5Cr5O30,45.96003723,8.326762071,8.001415899,TRUE,0.014142409,1.00001204
Ba4Dy(CuO3)3,45.91999054,19.43603504,7.413238831,TRUE,0.000463143,0.994565785
CaMg14CuO16,45.7649765,22.96079435,7.000096957,TRUE,0.049394056,0.999979019
Li5Mn6O12,45.75849152,48.56818882,5.789274052,TRUE,0.04658936,0.999984503
NaCuO2,45.75740814,13.90376006,7.78804322,TRUE,0.077175505,1.000311852
SrCa3Mn2O8,45.73509216,9.312072981,7.825422186,TRUE,0.035422638,0.999817073
BaCa2WN4,45.71422958,14.58188835,7.543689795,TRUE,3.59E-05,0.999992013
Ba2YbCd,45.69080734,3.901524727,8.245344335,TRUE,4.69E-05,0.999971986
Li3FeCu3O8,45.68268585,33.2617684,6.233145704,TRUE,0.076115862,1.000018001
Ba6Ga5N,45.64419556,3.222562168,8.15100447,TRUE,0.000282094,0.999130607
Mg30CuNiO32,45.62768555,20.24939979,7.132596435,TRUE,0.011732087,0.99999404
Ca5Mn4O9,45.59502411,20.59044754,7.143547954,TRUE,0.024314299,0.999965966
Sr2Cu2RuPb2ClO8,45.55691528,9.178689001,7.803219014,TRUE,0.041542619,0.999949515
Ba4Sr2Dy2Co4O15,45.55098724,13.12421748,7.923194502,TRUE,0.000806078,0.999959707
BaBr4Cl,45.53133011,17.02037206,7.984119378,TRUE,-0.000103995,0.999649405
Sr4Ca4Mn5Fe3O20,45.50030136,71.20853216,3.56690843,TRUE,0.063424125,0.99998486
Ba2As2O7,45.46578979,16.14109144,7.716755747,TRUE,0.000103623,0.996151984
LiFe2O2F3,45.45432281,12.82934528,7.886705684,TRUE,0.083474547,1.000019908
LiMg30TiO32,45.44618225,15.87624205,7.661764976,TRUE,0.011872113,0.999985337
NaDyO2,45.44269562,1.734283044,8.590926063,TRUE,0.000398055,0.97731483
Ba2TmIn,45.43334579,6.211297882,8.32428172,TRUE,4.87E-05,0.999489546
NaCa3Fe4(SiO3)8,45.39133453,5.762398662,7.874040357,TRUE,0.008331642,1.000106096
Ba3(YI6)2,45.38855362,13.33553718,7.477273702,TRUE,0.082348637,0.999886811
LiMg30SiO32,45.37757492,21.58508304,7.327582059,TRUE,0.060583569,1.000000119
Sr10P6BrO24F,45.36392975,6.232689974,8.140013683,TRUE,0.004806161,1.000069261
Na3FeSiCO7,45.3499527,20.99045676,6.901234635,TRUE,0.002072528,1.000029802
Li9Cr19O48,45.29705811,33.76621624,6.573607072,TRUE,0.071553946,0.999953747
NaSr12Ni7O23,45.29589081,8.53263304,7.973858303,TRUE,0.062231734,0.999961495
